"puesto","fechaPub","ID","fechaScraping"
"Analista De Capital Humano","Publicado hace 10 días","www.buscojobs.com.uy/analista-de-capital-humano-ID-164078",2019-01-07 17:57:56
"Analista Técnico","Publicado hace 10 días","www.buscojobs.com.uy/analista-tecnico-ID-164079",2019-01-07 17:57:56
"Becario De Infarestructura","Publicado hace 10 días","www.buscojobs.com.uy/becario-de-infarestructura-ID-164080",2019-01-07 17:57:56
"Asistente De Laboratorio","Publicado hace 10 días","www.buscojobs.com.uy/asistente-de-laboratorio-ID-164081",2019-01-07 17:57:56
"Analista Académico","Publicado hace 10 días","www.buscojobs.com.uy/analista-academico-ID-164082",2019-01-07 17:57:56
"Asistente Administrativo","Publicado hace 10 días","www.buscojobs.com.uy/asistente-administrativo-ID-164083",2019-01-07 17:57:56
"Becario De Administración","Publicado hace 10 días","www.buscojobs.com.uy/becario-de-administracion-ID-164084",2019-01-07 17:57:56
"Analista De Derecho Público","Publicado hace 10 días","www.buscojobs.com.uy/analista-de-derecho-publico-ID-164085",2019-01-07 17:57:56
"Profesional Científico Contador","Publicado hace 10 días","www.buscojobs.com.uy/profesional-cientifico-contador-ID-164086",2019-01-07 17:57:56
"Ingeniero Agrimensor - Administración Nacional De Educación Pública","Publicado hace 11 días","www.buscojobs.com.uy/ingeniero-agrimensor-administracion-nacional-de-educacion-publica-ID-164047",2019-01-07 17:57:56
"Técnico Habilitado Por La Dnb","Publicado hace 11 días","www.buscojobs.com.uy/tecnico-habilitado-por-la-dnb-ID-164048",2019-01-07 17:57:56
"Escribano/A","Publicado hace 11 días","www.buscojobs.com.uy/escribanoa-ID-164049",2019-01-07 17:57:56
"Operador/A Social","Publicado hace 11 días","www.buscojobs.com.uy/operadora-social-ID-164050",2019-01-07 17:57:56
"Lic En Trabajo Social","Publicado hace 11 días","www.buscojobs.com.uy/lic-en-trabajo-social-ID-164051",2019-01-07 17:57:56
"Apoyo A La Gestión En La Dirección Isef","Publicado hace 12 días","www.buscojobs.com.uy/apoyo-a-la-gestion-en-la-direccion-isef-ID-164006",2019-01-07 17:57:56
"Gestor Ambiental Ecosist Costeros","Publicado hace 12 días","www.buscojobs.com.uy/gestor-ambiental-ecosist-costeros-ID-164007",2019-01-07 17:57:56
"Núcleo Deporte Y Enseñanza, Gº2","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-deporte-y-ensenanza-g2-ID-164008",2019-01-07 17:57:56
"H51746 - Consultor","Publicado hace 12 días","www.buscojobs.com.uy/h51746-consultor-ID-164009",2019-01-07 17:57:56
"Núcleo Deporte Y Enseñanza, Gº2","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-deporte-y-ensenanza-g2-ID-164010",2019-01-07 17:57:56
"Núcleo Deporte Y Enseñanza , Gº 2","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-deporte-y-ensenanza-g-2-ID-164011",2019-01-07 17:57:56
"Prof Adjunto Neurociencias","Publicado hace 12 días","www.buscojobs.com.uy/prof-adjunto-neurociencias-ID-164012",2019-01-07 17:57:56
"Asistente Geografía","Publicado hace 12 días","www.buscojobs.com.uy/asistente-geografia-ID-164013",2019-01-07 17:57:56
"Núcleo Deporte Y Enseñanza, Gº2","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-deporte-y-ensenanza-g2-ID-164014",2019-01-07 17:57:56
"Técncorporales Y Práctartísticas, Gtº2","Publicado hace 12 días","www.buscojobs.com.uy/tecncorporales-y-practartisticas-gt2-ID-164015",2019-01-07 17:57:56
"Técncorporales Y Práctartísticas, Gº1","Publicado hace 12 días","www.buscojobs.com.uy/tecncorporales-y-practartisticas-g1-ID-164016",2019-01-07 17:57:56
"Núcleo Gimnasia, Gº1","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-gimnasia-g1-ID-164017",2019-01-07 17:57:56
"Núcleo Ef, Cultura Y Sociedad, Gº2","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-ef-cultura-y-sociedad-g2-ID-164018",2019-01-07 17:57:56
"Núcleo Ef, Cultura Y Sociedad, Gº1","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-ef-cultura-y-sociedad-g1-ID-164019",2019-01-07 17:57:56
"Núcleo Educ, Recreacy Naturaleza, Gº2","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-educ-recreacy-naturaleza-g2-ID-164020",2019-01-07 17:57:56
"Núcleo Juego Y Lúdica, Gº1","Publicado hace 12 días","www.buscojobs.com.uy/nucleo-juego-y-ludica-g1-ID-164021",2019-01-07 17:57:56
"Asistente Centro Matemática","Publicado hace 13 días","www.buscojobs.com.uy/asistente-centro-matematica-ID-163973",2019-01-07 17:57:56
"Ayudante Matemática","Publicado hace 13 días","www.buscojobs.com.uy/ayudante-matematica-ID-163974",2019-01-07 17:57:56
"Provisión Por Contrato","Publicado hace 13 días","www.buscojobs.com.uy/provision-por-contrato-ID-163975",2019-01-07 17:57:56
"Ayud Quirurgico De Urologia","Publicado hace 13 días","www.buscojobs.com.uy/ayud-quirurgico-de-urologia-ID-163976",2019-01-07 17:57:56
"Provisión Por Contrato","Publicado hace 13 días","www.buscojobs.com.uy/provision-por-contrato-ID-163977",2019-01-07 17:57:56
"Maquinista Vial","Publicado hace 15 días","www.buscojobs.com.uy/maquinista-vial-ID-163960",2019-01-07 17:57:56
"Ayudante Proyecto Cse","Publicado hace 15 días","www.buscojobs.com.uy/ayudante-proyecto-cse-ID-163964",2019-01-07 17:57:56
"Asistente Biología Celelar","Publicado hace 15 días","www.buscojobs.com.uy/asistente-biologia-celelar-ID-163965",2019-01-07 17:57:56
"Asistente Biología Celular","Publicado hace 15 días","www.buscojobs.com.uy/asistente-biologia-celular-ID-163966",2019-01-07 17:57:56
"Maquinista Vial","Publicado hace 15 días","www.buscojobs.com.uy/maquinista-vial-ID-163960",2019-01-07 17:57:56
"Docentes De Operaciones Unitarias","Publicado hace 17 días","www.buscojobs.com.uy/docentes-de-operaciones-unitarias-ID-163956",2019-01-07 17:57:56
"Gº2 Ic Curso Acondicionamiento Natural","Publicado hace 18 días","www.buscojobs.com.uy/g2-ic-curso-acondicionamiento-natural-ID-163923",2019-01-07 17:57:56
"Ayudante Pot Iº Social","Publicado hace 18 días","www.buscojobs.com.uy/ayudante-pot-i-social-ID-163924",2019-01-07 17:57:56
"Asistente Iº Educación","Publicado hace 18 días","www.buscojobs.com.uy/asistente-i-educacion-ID-163925",2019-01-07 17:57:56
"Coordinador Uae -Cure - Universidad De La República - Centro Universitario Regional Del Este","Publicado hace 19 días","www.buscojobs.com.uy/coordinador-uae-cure-universidad-de-la-republica-centro-universitario-regional-del-este-ID-163899",2019-01-07 17:57:56
"Profesor Titular (Gº5) - Universidad De La República - Centro Universitario Regional Del Este","Publicado hace 19 días","www.buscojobs.com.uy/profesor-titular-g5-universidad-de-la-republica-centro-universitario-regional-del-este-ID-163900",2019-01-07 17:57:56
"Gº1 Eucd Área Tecn Textil-Indumentaria","Publicado hace 19 días","www.buscojobs.com.uy/g1-eucd-area-tecn-textil-indumentaria-ID-163901",2019-01-07 17:57:56
"Interino Gº1-Dtyt De Info-Archivología","Publicado hace 19 días","www.buscojobs.com.uy/interino-g1-dtyt-de-info-archivologia-ID-163903",2019-01-07 17:57:56
"Ingeniero Hidráulico","Publicado hace 19 días","www.buscojobs.com.uy/ingeniero-hidraulico-ID-163904",2019-01-07 17:57:56
"Interino - Gº1 -Unidad De Comunicación","Publicado hace 20 días","www.buscojobs.com.uy/interino-g1-unidad-de-comunicacion-ID-163871",2019-01-07 17:57:56
"Consultor Asesor Economista Para Acce","Publicado hace 20 días","www.buscojobs.com.uy/consultor-asesor-economista-para-acce-ID-163872",2019-01-07 17:57:56
"Responsable Evaluación Y Monitoreo","Publicado hace 20 días","www.buscojobs.com.uy/responsable-evaluacion-y-monitoreo-ID-163877",2019-01-07 17:57:56
"Gr 1 Anatomía Patológica","Publicado hace 21 días","www.buscojobs.com.uy/gr-1-anatomia-patologica-ID-163844",2019-01-07 17:57:56
"Gr 1 Cirugía Bmf Ii","Publicado hace 21 días","www.buscojobs.com.uy/gr-1-cirugia-bmf-ii-ID-163845",2019-01-07 17:57:56
"Asistente Ii De Laboratorio","Publicado hace 21 días","www.buscojobs.com.uy/asistente-ii-de-laboratorio-ID-163847",2019-01-07 17:57:56
"918013 - Becarios-As Ccee","Publicado hace 22 días","www.buscojobs.com.uy/918013-becarios-as-ccee-ID-163805",2019-01-07 17:57:56
"918012 - Becarios-As Psicología","Publicado hace 22 días","www.buscojobs.com.uy/918012-becarios-as-psicologia-ID-163806",2019-01-07 17:57:56
"Gr 2 Cátedra De Radiología Y Fisioterap","Publicado hace 22 días","www.buscojobs.com.uy/gr-2-catedra-de-radiologia-y-fisioterap-ID-163807",2019-01-07 17:57:56
"Gr 4 Dpto Odontología Hosp De Clínicas","Publicado hace 24 días","www.buscojobs.com.uy/gr-4-dpto-odontologia-hosp-de-clinicas-ID-163797",2019-01-07 17:57:56
"Docente - Adjunto Grado 3","Publicado hace 25 días","www.buscojobs.com.uy/docente-adjunto-grado-3-ID-163765",2019-01-07 17:57:56
"Asistente En El Área De Ingeniería Civil","Publicado hace 25 días","www.buscojobs.com.uy/asistente-en-el-area-de-ingenieria-civil-ID-163768",2019-01-07 17:57:56
"Asistente Ingenieria Civil","Publicado hace 25 días","www.buscojobs.com.uy/asistente-ingenieria-civil-ID-163769",2019-01-07 17:57:56
"Especialista En Ordenamiento Territorial - Presidencia De La República","Publicado hace 25 días","www.buscojobs.com.uy/especialista-en-ordenamiento-territorial-presidencia-de-la-republica-ID-163770",2019-01-07 17:57:56
"Especialista En Proyectos Urbanos - Presidencia De La República","Publicado hace 25 días","www.buscojobs.com.uy/especialista-en-proyectos-urbanos-presidencia-de-la-republica-ID-163771",2019-01-07 17:57:56
"Consultor/A Nacional En Comunicaciones","Publicado hace un mes","www.buscojobs.com.uy/consultora-nacional-en-comunicaciones-ID-163741",2019-01-07 17:57:56
"Beca Laboratorio Central De Prótesis","Publicado hace un mes","www.buscojobs.com.uy/beca-laboratorio-central-de-protesis-ID-163717",2019-01-07 17:57:56
"90/18 Prof Adj Historia Y Filosofía De","Publicado hace un mes","www.buscojobs.com.uy/9018-prof-adj-historia-y-filosofia-de-ID-163718",2019-01-07 17:57:56
"Gr 2 Cátedra De Cirugía Bmf Ii","Publicado hace un mes","www.buscojobs.com.uy/gr-2-catedra-de-cirugia-bmf-ii-ID-163638",2019-01-07 17:57:56
"Gr 3 Cátedra De Endodoncia","Publicado hace un mes","www.buscojobs.com.uy/gr-3-catedra-de-endodoncia-ID-163639",2019-01-07 17:57:56
"Gr 2 Cátedra De Operatoria Dental","Publicado hace un mes","www.buscojobs.com.uy/gr-2-catedra-de-operatoria-dental-ID-163646",2019-01-07 17:57:56
"Ay Fisiología Y Genética Bacteriana","Publicado hace un mes","www.buscojobs.com.uy/ay-fisiologia-y-genetica-bacteriana-ID-163648",2019-01-07 17:57:56
"Gr 2 Carrera De Higienista","Publicado hace un mes","www.buscojobs.com.uy/gr-2-carrera-de-higienista-ID-163649",2019-01-07 17:57:56
"Gr1 Carrera De Laboratorista-Prót Fija","Publicado hace un mes","www.buscojobs.com.uy/gr1-carrera-de-laboratorista-prot-fija-ID-163656",2019-01-07 17:57:56
"Gr 3 Cátedra De Paradentología","Publicado hace un mes","www.buscojobs.com.uy/gr-3-catedra-de-paradentologia-ID-163579",2019-01-07 17:57:56
"Gr 2 Cátedra De Anatomía Patológica","Publicado hace un mes","www.buscojobs.com.uy/gr-2-catedra-de-anatomia-patologica-ID-163580",2019-01-07 17:57:56
"Gr 4 Dpto De Odontología-Hosp Clinicas","Publicado hace un mes","www.buscojobs.com.uy/gr-4-dpto-de-odontologia-hosp-clinicas-ID-163581",2019-01-07 17:57:56
"G°3, 18 Hs Dpto Ccss Cenur Ln","Publicado hace un mes","www.buscojobs.com.uy/g3-18-hs-dpto-ccss-cenur-ln-ID-163588",2019-01-07 17:57:56
"Asistente Gº 2 30Hrs - Area Enseñanza","Publicado hace un mes","www.buscojobs.com.uy/asistente-g-2-30hrs-area-ensenanza-ID-163520",2019-01-07 17:57:56
"Gr 3 Servicio De Prótesis Bmf","Publicado hace un mes","www.buscojobs.com.uy/gr-3-servicio-de-protesis-bmf-ID-163521",2019-01-07 17:57:56
"Gr 3 Ortopedia Dmf","Publicado hace un mes","www.buscojobs.com.uy/gr-3-ortopedia-dmf-ID-163523",2019-01-07 17:57:56
"Asistente, Gº 2, 30 Hrs - Area Extensión","Publicado hace un mes","www.buscojobs.com.uy/asistente-g-2-30-hrs-area-extension-ID-163524",2019-01-07 17:57:56
"Gr 2 Odontopediatría","Publicado hace un mes","www.buscojobs.com.uy/gr-2-odontopediatria-ID-163533",2019-01-07 17:57:56
"Gr 2 Ortopedia Dmf","Publicado hace un mes","www.buscojobs.com.uy/gr-2-ortopedia-dmf-ID-163534",2019-01-07 17:57:56
"Ayudante Oem","Publicado hace un mes","www.buscojobs.com.uy/ayudante-oem-ID-163549",2019-01-07 17:57:56
"Docente De Infraestructura - Utec","Publicado hace un mes","www.buscojobs.com.uy/docente-de-infraestructura-utec-ID-163397",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Práctcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcorporales-ID-163262",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Práctcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcorporales-ID-163263",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Practcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcorporales-ID-163264",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Práctcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcorporales-ID-163265",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Práctcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcorporales-ID-163266",2019-01-07 17:57:56
"Asistente, Gº2, Dptopráctcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dptopractcorporales-ID-163267",2019-01-07 17:57:56
"Asistente, Gº2, Dpto-Practcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcorporales-ID-163268",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Práctcoporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcoporales-ID-163269",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Práctcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcorporales-ID-163270",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Práctcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-practcorporales-ID-163271",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163272",2019-01-07 17:57:56
"Asistente, Gº2, Dptopráctcorporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dptopractcorporales-ID-163273",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163274",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163275",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163276",2019-01-07 17:57:56
"Gº3 Ic Laboratorio De Ensayos","Publicado hace un mes","www.buscojobs.com.uy/g3-ic-laboratorio-de-ensayos-ID-163281",2019-01-07 17:57:56
"Colaborador Honorario Sala De Redacción","Publicado hace un mes","www.buscojobs.com.uy/colaborador-honorario-sala-de-redaccion-ID-163283",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-deporte-ID-163284",2019-01-07 17:57:56
"Asistente, Gº2, Dpto De Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-de-deporte-ID-163285",2019-01-07 17:57:56
"Asistente, Gº2, Dpto De Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-de-deporte-ID-163286",2019-01-07 17:57:56
"Asistente, Gº2, Dpto De Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-de-deporte-ID-163287",2019-01-07 17:57:56
"Asistente, Gº2, Dptode Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dptode-deporte-ID-163288",2019-01-07 17:57:56
"Asistente, Gº2, Dpto De Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-de-deporte-ID-163289",2019-01-07 17:57:56
"Asistente, Gº2, Dpto De Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-de-deporte-ID-163290",2019-01-07 17:57:56
"Asistente, Gº2, Dpto De Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-de-deporte-ID-163291",2019-01-07 17:57:56
"Asistente, Gº2, Dpto De Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-de-deporte-ID-163292",2019-01-07 17:57:56
"Asistente, Gº2, Dpto De Deporte","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-de-deporte-ID-163293",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Prác Corporales","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-prac-corporales-ID-163294",2019-01-07 17:57:56
"Asistente, Gº2, Dptosalud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dptosalud-ID-163295",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163296",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163297",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163298",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163299",2019-01-07 17:57:56
"Asistente, Gº2, Tiempo Libre","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-tiempo-libre-ID-163300",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Salud","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-salud-ID-163301",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Tiempo Libre","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-tiempo-libre-ID-163302",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Tiempo Libre","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-tiempo-libre-ID-163303",2019-01-07 17:57:56
"Asistente, Gº2, Dptotiempo Libre","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dptotiempo-libre-ID-163304",2019-01-07 17:57:56
"Asistente, Gº2, Dptotiempo Libre","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dptotiempo-libre-ID-163305",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Tiempo Libre","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-tiempo-libre-ID-163306",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Tiempo Libre","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-tiempo-libre-ID-163307",2019-01-07 17:57:56
"Asistente, Gº2, Dpto Tiempo Libre","Publicado hace un mes","www.buscojobs.com.uy/asistente-g2-dpto-tiempo-libre-ID-163308",2019-01-07 17:57:56
"Prof Agdo Para El Dpto Nut Clínica","Publicado hace un mes","www.buscojobs.com.uy/prof-agdo-para-el-dpto-nut-clinica-ID-163200",2019-01-07 17:57:56
"Provisión Efectiva","Publicado hace 2 meses","www.buscojobs.com.uy/provision-efectiva-ID-163079",2019-01-07 17:57:56
"Provisión Efectiva","Publicado hace 2 meses","www.buscojobs.com.uy/provision-efectiva-ID-163082",2019-01-07 17:57:56
"Asistente Dpto Alimentos","Publicado hace 2 meses","www.buscojobs.com.uy/asistente-dpto-alimentos-ID-163043",2019-01-07 17:57:56
"Mod Sistema Pol, Curso Cp Fcea","Publicado hace 2 meses","www.buscojobs.com.uy/mod-sistema-pol-curso-cp-fcea-ID-162931",2019-01-07 17:57:56
"Doc En Fm Teóricos Y Metodológicos Ts","Publicado hace 2 meses","www.buscojobs.com.uy/doc-en-fm-teoricos-y-metodologicos-ts-ID-162938",2019-01-07 17:57:56
"Gr 5 Cátedra De Operatoria Dental Ii","Publicado hace 3 meses","www.buscojobs.com.uy/gr-5-catedra-de-operatoria-dental-ii-ID-161670",2019-01-07 17:57:56
